lat,lon,dep,log_dep,log_dep_norm,lon_band,PINN_log_dep,Kriging_log_dep
8.952879581151834,26.25,31.6248722076416,1.500028779254919,1.9589904623516523,10,1.1323805,1.738223384406722
8.952879581151834,27.5,28.995609283447266,1.4623322389907334,1.924948564316229,10,1.1213559,1.737698358432887
8.952879581151834,28.75,24.923532485961918,1.3966095961908431,1.8655976666175855,10,1.1104667,1.7366973717562602
8.952879581151834,30.0,20.93209648132324,1.3208127278452757,1.7971492295583449,10,1.0974579,1.7319114454838767
8.952879581151834,31.25,21.529762268066406,1.33303923436427,1.808190388384384,10,1.0829965,1.7257490360496845
8.952879581151834,32.5,18.384010314941406,1.2644402550191924,1.7462420121187268,10,1.065818,1.7220988857542165
8.952879581151834,33.75,18.22547149658203,1.2606787724201955,1.7428452015308138,10,1.0488291,1.7214168968881265
8.952879581151834,35.0,19.44209671020508,1.2887430990969282,1.7681887195424606,10,1.0324888,1.7208408669578563
8.952879581151834,36.25,17.254106521606445,1.2368924749121943,1.7213649619986746,10,1.0177059,1.7181630463044997
8.952879581151834,37.5,16.717830657958984,1.2231799217631794,1.7089818272910158,10,1.0029626,1.712832144465239
8.952879581151834,38.75,16.67320442199707,1.2220190748760351,1.7079335233594095,10,0.987491,1.7091654478903895
8.952879581151834,100.0,1.1251509189605713,0.0512107792259259,0.6506339319320257,14,-0.07077187,0.5570707106119512
8.952879581151834,101.25,0.6907287836074829,-0.1606924459752664,0.4592745144597048,14,-0.09463483,0.5143580612976921
8.952879581151834,102.5,0.6275050044059753,-0.2023828062975476,0.4216259932637283,14,-0.118403256,0.4678977796228009
8.952879581151834,103.75,0.6209741234779358,-0.20692649686833,0.4175228089918803,14,-0.14207828,0.42177719278984843
8.952879581151834,105.0,0.8156751394271851,-0.0884827741451167,0.5244835301514922,14,-0.16566974,0.3758491971309944
8.952879581151834,106.25,0.7676244378089905,-0.1148512076772467,0.5006714901243751,14,-0.18923017,0.3288618355154501
8.952879581151834,107.5,0.4474035203456878,-0.3493006030272931,0.2889517313603152,14,-0.21273291,0.28264355881585185
8.952879581151834,108.75,0.4040856659412384,-0.3935265549348201,0.2490134416710102,14,-0.23615584,0.2374883577788954
8.952879581151834,110.0,0.3712903261184692,-0.4302863660663243,0.2158174578069685,14,-0.25949433,0.19510614741814516
8.952879581151834,111.25,0.3308915495872497,-0.4803143238479718,0.1706396609643934,14,-0.28276458,0.16092445048920692
8.952879581151834,112.5,0.2940463125705719,-0.5315842624115583,0.1243402921461298,14,-0.30563655,0.13527990887324984
8.952879581151834,113.75,0.2580434381961822,-0.5883071801569915,0.0731166050748705,14,-0.32708544,0.11257487094272628
8.952879581151834,115.0,0.2266244292259216,-0.6446932767049062,0.0221970847197538,14,-0.34844828,0.08713640077608681
8.952879581151834,116.25,0.2074476033449173,-0.6830915782372253,-0.0124785395241652,14,-0.36972845,0.05388371064383347
8.952879581151834,117.5,0.1930275708436966,-0.7143806546704524,-0.0407341709985066,14,-0.39092925,0.012750934493001343
8.952879581151834,118.75,0.1844135969877243,-0.7342070611617839,-0.0586384270245696,14,-0.4120542,-0.028560667023344356
8.952879581151834,-140.0,0.2018365710973739,-0.6950001404440027,-0.0232325784240365,2,-0.7677946,-0.004919400554806105
8.952879581151834,-138.75,0.2077761590480804,-0.6824042863643357,-0.0118578799173813,2,-0.7594296,-0.02107065006004723
8.952879581151834,-137.5,0.2153138518333435,-0.6669280297154162,0.0021179689833493,2,-0.7510628,-0.037795876270158714
8.952879581151834,-136.25,0.2206190824508667,-0.6563569259634042,0.0116642147004867,2,-0.7428556,-0.0512940093092282
8.952879581151834,-135.0,0.2259562909603119,-0.6459755627580253,0.0210391150289915,2,-0.73456407,-0.060028469991702686
8.952879581151834,-133.75,0.2288713753223419,-0.6404085206365968,0.0260664379325904,2,-0.7261894,-0.06437944165560641
8.952879581151834,-132.5,0.233923003077507,-0.6309270692621691,0.0346286719905193,2,-0.71773106,-0.06443521625085487
8.952879581151834,-131.25,0.2397644519805908,-0.6202152059455718,0.0443020307719205,2,-0.7075832,-0.06008853729420961
8.952879581151834,-130.0,0.24708092212677,-0.6071607865078077,0.0560908371795533,2,-0.69671434,-0.05299631986501889
8.952879581151834,-128.75,0.2578136622905731,-0.5886940718538812,0.0727672221446607,2,-0.68601733,-0.042915126500658145
8.952879581151834,-127.5,0.2651493549346924,-0.5765094251120576,0.0837705794574509,2,-0.67516845,-0.028941014914229717
8.952879581151834,-126.25,0.2723633348941803,-0.5648513568359133,0.0942984095650739,2,-0.66313726,-0.010035613595024256
8.952879581151834,-125.0,0.2855170369148254,-0.5443679721209661,0.1127959504269092,2,-0.651019,0.013991982187346813
8.952879581151834,-123.75,0.2975558042526245,-0.5264315737799605,0.1289934327201943,2,-0.6381252,0.04415865958802324
8.952879581151834,-122.5,0.310289204120636,-0.5082333345428053,0.1454273706941802,2,-0.6241366,0.08044888450866214
8.952879581151834,-121.25,0.3184117972850799,-0.4970108498511503,0.1555618466142524,2,-0.6100549,0.1209353062424262
8.952879581151834,-60.0,6.975934028625488,0.8436023648231075,1.366203938409643,6,0.37081075,1.2807972767233746
8.952879581151834,-58.75,4.2081298828125,0.6240891357365226,1.1679722993886028,6,0.38982034,1.2778053347806215
8.952879581151834,-57.5,4.382901191711426,0.6417616800132578,1.183931508007721,6,0.40819597,1.268902458303122
8.952879581151834,-56.25,4.853081703186035,0.6860176028636394,1.223896862986666,6,0.42517734,1.2555889938751188
8.952879581151834,-55.0,5.139974117279053,0.7109609320787026,1.246421961148258,6,0.44248796,1.243974429956176
8.952879581151834,-53.75,5.493780136108398,0.73987127474498,1.272529474737499,6,0.45974553,1.2379587651539103
8.952879581151834,-52.5,5.816648960113525,0.7646728545348439,1.294926565940219,6,0.47678375,1.2326356918590256
8.952879581151834,-51.25,6.106610298156738,0.7858002057727912,1.3140056414086934,6,0.49429405,1.2260984826703352
8.952879581151834,-50.0,6.38741397857666,0.8053250643942695,1.3316375843321109,6,0.5108397,1.2279598784122283
8.952879581151834,-48.75,6.597601413726807,0.8193860746152305,1.344335393543843,6,0.52861714,1.2381937664384095
8.952879581151834,-47.5,6.797338008880615,0.8323388664710042,1.3560324250628664,6,0.5470238,1.2552830407627584
8.952879581151834,-46.25,7.109394550323486,0.8518326169534447,1.3736362757505038,6,0.56707513,1.2791439228857258
8.952879581151834,-45.0,7.472083568572998,0.8734417204446224,1.3931503980685798,6,0.5874493,1.3077539909056994
8.952879581151834,-43.75,7.799458503723144,0.8920644517919671,1.4099676740632603,6,0.6078658,1.3380333627714622
8.952879581151834,-42.5,8.131826400756836,0.9101880986922536,1.4263342513535304,6,0.628119,1.3696992798292034
8.952879581151834,-41.25,8.46975040435791,0.9278706122660972,1.4423024627562802,6,0.6479777,1.4026664712974521
9.895287958115176,20.0,33.92141342163086,1.5304739399415772,1.986483994874901,10,1.2413477,1.8630505139869435
9.895287958115176,21.25,38.79643249511719,1.5887917921169572,2.039147989063389,10,1.2323786,1.8351972567470354
9.895287958115176,22.5,41.59734725952149,1.6190656357400648,2.066486813542656,10,1.2236735,1.8109209253783882
9.895287958115176,23.75,42.42070388793945,1.6275778705009525,2.074173795577425,10,1.2158957,1.7960467084672191
9.895287958115176,25.0,42.63872909545898,1.6298042514815818,2.076184331127888,10,1.2077467,1.7866549399615113
9.895287958115176,26.25,41.728492736816406,1.6204326979658303,2.067721340440124,10,1.1964552,1.7808776444305041
9.895287958115176,27.5,38.25668716430664,1.58270735961304,2.033653436262252,10,1.1844294,1.7812485590798204
9.895287958115176,28.75,35.988887786865234,1.5561684252722254,2.00968742531092,10,1.1722544,1.781524562815315
9.895287958115176,30.0,33.48581314086914,1.524860849436294,1.9814150879326369,10,1.1592536,1.7782058268372578
9.895287958115176,31.25,30.6785888671875,1.4868353793549045,1.9470761494998825,10,1.1444911,1.7734644616326607
9.895287958115176,32.5,23.610685348510746,1.3731085935487186,1.844375062896748,10,1.127125,1.7717157751734414
9.895287958115176,33.75,18.23056411743164,1.260800107453506,1.742954773252864,10,1.1098987,1.7739102961824174
9.895287958115176,35.0,20.629682540893555,1.3144925449000076,1.7914417820875634,10,1.0927112,1.7768759503350091
9.895287958115176,36.25,21.62687110900879,1.334993691959457,1.8099553632522003,10,1.0763626,1.7790770532908777
9.895287958115176,37.5,20.087865829467773,1.3029337989822267,1.7810036451340696,10,1.0614562,1.7817053938574772
9.895287958115176,38.75,22.708890914916992,1.3561959241231474,1.8291020600148595,10,1.0458714,1.790176591308778
9.895287958115176,100.0,1.252031326293945,0.0976151952213744,0.6925394857743572,14,-0.023569405,0.6235955717086101
9.895287958115176,101.25,0.7086187601089478,-0.149587354255245,0.46930297854043,14,-0.047477424,0.5724397602819894
9.895287958115176,102.5,0.6974570155143738,-0.1564825529291433,0.4630762625461816,14,-0.07129085,0.5204786184659829
9.895287958115176,103.75,1.0213555097579956,0.0091769360656098,0.6126752282188377,14,-0.095011175,0.47060729838151233
9.895287958115176,105.0,0.732172429561615,-0.1353866287933159,0.4821269577389487,14,-0.11869246,0.4232703608868323
9.895287958115176,106.25,0.6946967840194702,-0.1582047116133816,0.46152106544006,14,-0.14231473,0.3760536817377588
9.895287958115176,107.5,0.6792534589767456,-0.1679681413374713,0.4527041905540839,14,-0.16585171,0.33051504868943443
9.895287958115176,108.75,0.3896803855895996,-0.4092914537007277,0.234776934220546,14,-0.18930721,0.2862682723937463
9.895287958115176,110.0,0.3842517137527466,-0.4153841868816942,0.2292748854847749,14,-0.2126768,0.24513894550025844
9.895287958115176,111.25,0.3512372970581054,-0.4543993736130669,0.1940421824506387,14,-0.23596975,0.21249165510095075
9.895287958115176,112.5,0.3109591603279114,-0.5072966450853282,0.1462732490368297,14,-0.2591876,0.18847463625684105
9.895287958115176,113.75,0.2808959782123565,-0.5514544788571076,0.1063964734975033,14,-0.28073534,0.16657981444143252
9.895287958115176,115.0,0.2509714961051941,-0.6003756003802082,0.0622182062348658,14,-0.3021244,0.14174549520088553
9.895287958115176,116.25,0.2339145392179489,-0.6309427832960796,0.0346144814166269,14,-0.32343373,0.10912123200387593
9.895287958115176,117.5,0.2175432741641998,-0.6624543393468021,0.0061579395032728,14,-0.34465864,0.06873117265664744
9.895287958115176,118.75,0.204676017165184,-0.6889330426478015,-0.0177536797478774,14,-0.3658033,0.025100033130280378
9.895287958115176,-140.0,0.2151843160390854,-0.6671893859141248,0.001881951009153,2,-0.7379957,0.014279424506849523
9.895287958115176,-138.75,0.2249199301004409,-0.6479720601306121,0.0192361760985411,2,-0.72958726,-0.0008941079905048867
9.895287958115176,-137.5,0.2372308224439621,-0.6248288855114081,0.0401356428687437,2,-0.7211001,-0.017544542696475797
9.895287958115176,-136.25,0.2436603307723999,-0.6132151705649201,0.0506234196580751,2,-0.71267617,-0.03194474999568621
9.895287958115176,-135.0,0.2508151531219482,-0.6006462289320427,0.0619738148529921,2,-0.70472795,-0.04191944935984652
9.895287958115176,-133.75,0.2561560273170471,-0.5914954207763664,0.0702374612246251,2,-0.6966865,-0.04730052882569754
9.895287958115176,-132.5,0.2609503865242004,-0.5834420555235886,0.0775100606954458,2,-0.68856174,-0.048491544393828113
9.895287958115176,-131.25,0.2661454677581787,-0.5748809251116398,0.0852411979963512,2,-0.6798421,-0.045271915815286355
9.895287958115176,-130.0,0.2760462164878845,-0.5590182009588893,0.0995660467593296,2,-0.6697144,-0.03902066443506052
9.895287958115176,-128.75,0.2852140069007873,-0.5448291500321404,0.1123794832572867,2,-0.6594969,-0.02957815868222476
9.895287958115176,-127.5,0.2945471704006195,-0.5308451450050533,0.125007752852394,2,-0.64847726,-0.015782495761218707
9.895287958115176,-126.25,0.3060019016265869,-0.5142758746185272,0.1399706488918317,2,-0.6367732,0.003594935806308062
9.895287958115176,-125.0,0.3231941163539886,-0.4905365540182889,0.1614084658808706,2,-0.624977,0.028989597234631504
9.895287958115176,-123.75,0.3377233147621155,-0.4714389567675523,0.1786545700001079,2,-0.61267394,0.061287808486120046
9.895287958115176,-122.5,0.3497596681118011,-0.4562302718337814,0.1923887879983627,2,-0.5989823,0.10103833590484762
9.895287958115176,-121.25,0.3643297255039215,-0.4385053934145064,0.2083952570167545,2,-0.5851899,0.1477359948007651
9.895287958115176,-60.0,4.154818534851074,0.6185520603622857,1.1629720379857464,6,0.38862622,1.2519066831842314
9.895287958115176,-58.75,4.660998344421387,0.6684789486719583,1.208058563941515,6,0.40710282,1.2538171570969063
9.895287958115176,-57.5,5.05850076675415,0.7040218201592271,1.240155589254082,6,0.42389727,1.2497939377073957
9.895287958115176,-56.25,5.303905487060547,0.7245957765555054,1.258734920962482,6,0.4410175,1.2402104866241592
9.895287958115176,-55.0,5.54501485824585,0.7439027142084499,1.276170070139348,6,0.45910442,1.2319179366441921
9.895287958115176,-53.75,5.800102710723877,0.7634356843052912,1.293809338138629,6,0.47698426,1.2280071931210566
9.895287958115176,-52.5,6.075326442718506,0.7835696186427521,1.3119913074908387,6,0.49490285,1.224791439402236
9.895287958115176,-51.25,6.305086612701416,0.7996910568345447,1.3265497882231088,6,0.5119904,1.2203172159632443
9.895287958115176,-50.0,6.410782814025879,0.806911064004644,1.3330698228516729,6,0.5294771,1.2238601198310568
9.895287958115176,-48.75,6.533764839172363,0.8151634994556605,1.3405221928622524,6,0.5480939,1.2349829919612474
9.895287958115176,-47.5,6.681144237518311,0.8248508477276723,1.3492703623175482,6,0.56715345,1.2522848295255038
9.895287958115176,-46.25,6.862248420715332,0.8364664359284043,1.3597598307509806,6,0.5872172,1.2752865647199323
9.895287958115176,-45.0,7.174446105957031,0.8557883775437328,1.3772085292709435,6,0.60767925,1.3022620045526359
9.895287958115176,-43.75,7.480407238006592,0.8739252417688437,1.3935870424794925,6,0.6279664,1.3299420887691262
9.895287958115176,-42.5,7.760951519012451,0.8899149705008712,1.4080265828536231,6,0.6476431,1.3580002505780249
9.895287958115176,-41.25,7.990893363952637,0.9025953351771124,1.4194775987382482,6,0.66731644,1.3858926208679696
10.837696335078531,20.0,36.30852508544922,1.56000860748462,2.013155305662687,10,1.3000255,1.9007587754928412
10.837696335078531,21.25,40.83844757080078,1.6110692244959377,2.0592656464457777,10,1.2905838,1.8704186616606884
10.837696335078531,22.5,45.88227081298828,1.6616449039359698,2.1049380638746418,10,1.281414,1.8468064171518075
10.837696335078531,23.75,50.54433441162109,1.7036724819514124,2.142891109842544,10,1.273092,1.8337303620838896
10.837696335078531,25.0,55.0570182800293,1.7408126876313337,2.176430609380429,10,1.2644706,1.8244960378196975
10.837696335078531,26.25,55.34637069702149,1.7430891475646189,2.1784863687787066,10,1.2547578,1.8202661656915877
10.837696335078531,27.5,48.44955825805664,1.6852898216971453,2.1262906302863303,10,1.2436551,1.8214841929257255
10.837696335078531,28.75,43.17887115478516,1.6352712841849626,2.081121340427429,10,1.2314649,1.8227691328376243
10.837696335078531,30.0,46.04323959350586,1.6631658729092336,2.1063115764129283,10,1.219439,1.8210584670904764
10.837696335078531,31.25,45.70588684082031,1.6599721400661898,2.103427472804657,10,1.2046007,1.8181925810602224
10.837696335078531,32.5,33.27316665649414,1.5220941352841089,1.978916603976237,10,1.1877551,1.8181008742542386
10.837696335078531,33.75,20.26810073852539,1.3068130541975247,1.7845068103998227,10,1.1706626,1.8219759055191183
10.837696335078531,35.0,20.82864761352539,1.3186610724897303,1.7952061750576531,10,1.1532906,1.8271187187359754
10.837696335078531,36.25,24.832481384277344,1.3950201185741054,1.864162287280932,10,1.1361085,1.8318139733608831
10.837696335078531,37.5,19.80087280273437,1.2966843339512817,1.7753600595458847,10,1.1199679,1.8388286039634552
10.837696335078531,38.75,24.005460739135746,1.3803100458412814,1.8508783415247685,10,1.104264,1.8526566458008022
10.837696335078531,100.0,1.3740441799163818,0.1380006969050665,0.7290096530838978,14,0.023664296,0.685195556420889
10.837696335078531,101.25,0.7662703394889832,-0.1156179846293583,0.4999790514380456,14,-0.00029432774,0.6252269540726051
10.837696335078531,102.5,1.1333297491073608,0.0543562888413957,0.6534744875068565,14,-0.024156451,0.5690681888011089
10.837696335078531,103.75,0.9123340845108032,-0.0398460997296018,0.5684049271717934,14,-0.047965884,0.5170620900710201
10.837696335078531,105.0,0.7447409629821777,-0.1279947580031976,0.488802193979854,14,-0.07172191,0.4695653847326282
10.837696335078531,106.25,0.6196964383125305,-0.2078209999382014,0.4167150271083564,14,-0.09538692,0.42342052679805686
10.837696335078531,107.5,0.5817753076553345,-0.235244715499762,0.3919500135989853,14,-0.118961155,0.37941895489405286
10.837696335078531,108.75,0.6129910349845886,-0.2125458770071872,0.4124482221897858,14,-0.14244848,0.33694651983368124
10.837696335078531,110.0,0.3652069866657257,-0.4374609227003139,0.2093384673300709,14,-0.16585141,0.29778801944786487
10.837696335078531,111.25,0.3745135068893432,-0.426532514782326,0.2192073769283109,14,-0.18917468,0.26687968923184086
10.837696335078531,112.5,0.3244049549102783,-0.4889125210645859,0.1628750504488091,14,-0.21242017,0.24436518011509983
10.837696335078531,113.75,0.2937335669994354,-0.5320464207579829,0.1239229395934831,14,-0.23436356,0.22378013806443406
10.837696335078531,115.0,0.26654914021492,-0.5742227140038384,0.0858355961894089,14,-0.25579035,0.20034292823277877
10.837696335078531,116.25,0.2487880140542984,-0.6041705466318157,0.058791176262307,14,-0.27712485,0.17031562208313944
10.837696335078531,117.5,0.2375670373439788,-0.6242138182898239,0.0406910799326058,14,-0.2983011,0.13431266852802748
10.837696335078531,118.75,0.2185934782028198,-0.6603627994896072,0.0080467066436169,14,-0.3193743,0.09491582124146493
10.837696335078531,-140.0,0.2404786050319671,-0.6189235560048227,0.0454684565306847,2,-0.711776,0.029476652583093055
10.837696335078531,-138.75,0.2531009912490845,-0.5967061539600208,0.0655319034603151,2,-0.7038659,0.013337743730142373
10.837696335078531,-137.5,0.265388160943985,-0.5761184550638276,0.0841236453468794,2,-0.69587255,-0.003388586884433964
10.837696335078531,-136.25,0.273470014333725,-0.5630902866004965,0.0958887457860409,2,-0.68779844,-0.018119349241104962
10.837696335078531,-135.0,0.2793606519699096,-0.5538347644199577,0.1042469542615771,2,-0.6797232,-0.0287241510823748
10.837696335078531,-133.75,0.2852669060230255,-0.5447486081719977,0.1124522166638897,2,-0.67180604,-0.03490880846127126
10.837696335078531,-132.5,0.2925755977630615,-0.5337618989857886,0.1223737752801619,2,-0.6638023,-0.03690333822884703
10.837696335078531,-131.25,0.300783634185791,-0.521745797655406,0.1332249274921551,2,-0.6557151,-0.034538069962534376
10.837696335078531,-130.0,0.3149334788322449,-0.5017811694705976,0.1512540047554628,2,-0.64586836,-0.02898140590331603
10.837696335078531,-128.75,0.3311797082424164,-0.4799362807890902,0.1709810531232827,2,-0.6357111,-0.020292217010464082
10.837696335078531,-127.5,0.3417864143848419,-0.4662452039761862,0.1833447936043377,2,-0.6244359,-0.007117433786203184
10.837696335078531,-126.25,0.3547305762767792,-0.4501013755653722,0.1979234938460795,2,-0.6127973,0.012203361328189314
10.837696335078531,-125.0,0.3728767931461334,-0.4284346451240854,0.2174896562385484,2,-0.6010645,0.03829415856863569
10.837696335078531,-123.75,0.3904680907726288,-0.408414451076296,0.235568912309476,2,-0.58909786,0.07211026735207
10.837696335078531,-122.5,0.4051072299480438,-0.3924300058943664,0.2500036813684563,2,-0.5754637,0.11448785973767774
10.837696335078531,-121.25,0.4149743616580963,-0.3819787344550658,0.2594417123968693,2,-0.56172526,0.16546888749077965
10.837696335078531,-60.0,4.522227764129639,0.6553524320061659,1.1962046500606769,6,0.3972174,1.2226334455681962
10.837696335078531,-58.75,5.103386878967285,0.7078584926966964,1.243620300190431,6,0.41447198,1.228525004982067
10.837696335078531,-57.5,5.258591175079346,0.7208694082523844,1.2553698203742512,6,0.43104815,1.2278690169763256
10.837696335078531,-56.25,5.410749435424805,0.7332574228011909,1.2665568291866345,6,0.44981146,1.22161739380707
10.837696335078531,-55.0,5.618512153625488,0.7496213246404911,1.2813342669560202,6,0.4686309,1.216135149584554
10.837696335078531,-53.75,5.766788959503174,0.7609340583295237,1.2915502423225933,6,0.48806727,1.2141444474645713
10.837696335078531,-52.5,5.869670867919922,0.7686137495859979,1.2984853951208146,6,0.50761604,1.2124784186396014
10.837696335078531,-51.25,5.9741950035095215,0.776279394291872,1.3054078631675992,6,0.5256411,1.210184072346541
10.837696335078531,-50.0,6.006915092468262,0.778651493253645,1.3075499894853115,6,0.54491305,1.2153660622776332
10.837696335078531,-48.75,6.070993900299072,0.783259796525101,1.3117115223205211,6,0.5633116,1.2274824106795124
10.837696335078531,-47.5,6.165574073791504,0.7899735197756427,1.317774356753901,6,0.58311594,1.2447727478938246
10.837696335078531,-46.25,6.3238935470581055,0.8009845506475265,1.32771787909252,6,0.6032355,1.2666854866987698
10.837696335078531,-45.0,6.559833526611328,0.8168928181269621,1.3420838558017858,6,0.6233704,1.2919061068885338
10.837696335078531,-43.75,6.767971992492676,0.8304585528189324,1.3543344059563422,6,0.64351547,1.317026013198361
10.837696335078531,-42.5,6.977721214294434,0.8437136137919105,1.3663044019011463,6,0.6631069,1.3411369940264386
10.837696335078531,-41.25,7.111053466796875,0.8519339440386015,1.37372777927515,6,0.68224037,1.3633540621317581
11.78010471204189,20.0,37.91631317138672,1.5788261016838143,2.030148462443702,10,1.3534362,1.934109902260005
11.78010471204189,21.25,45.94461441040039,1.6622346110665616,2.105470599483206,10,1.3454738,1.9019591978973394
11.78010471204189,22.5,51.213226318359375,1.7093821362742332,2.1480472188359108,10,1.3364613,1.8790734627494559
11.78010471204189,23.75,57.8994026184082,1.7626740828834415,2.1961725640231853,10,1.3274947,1.8667542102064743
11.78010471204189,25.0,62.949012756347656,1.7989889233583751,2.228966716694932,10,1.318651,1.8582291903031132
11.78010471204189,26.25,66.40947723388672,1.8222300615469011,2.249954649563474,10,1.3098474,1.856167076646617
11.78010471204189,27.5,60.37854766845703,1.780882662394254,2.2126158397915425,10,1.2999423,1.8580908998203456
11.78010471204189,28.75,56.1563835144043,1.7493991313455528,2.184184605884031,10,1.2894888,1.860279360211405
11.78010471204189,30.0,61.69521331787109,1.7902514701875831,2.221076350951953,10,1.2779834,1.8603877983385206
11.78010471204189,31.25,60.45050430297852,1.7813999282751565,2.2130829572578,10,1.2623634,1.85932444761423
11.78010471204189,32.5,46.22156524658203,1.6648446483357184,2.107827596225152,10,1.2467061,1.8606617354707178
11.78010471204189,33.75,24.93310165405273,1.3967763076835449,1.8657482155962488,10,1.2304798,1.865106793670809
11.78010471204189,35.0,18.65178108215332,1.2707203094539774,1.751913221498357,10,1.2138253,1.8705601137687713
11.78010471204189,36.25,30.208999633789062,1.480136343918807,1.9410265789118888,10,1.196565,1.8757235877501668
11.78010471204189,37.5,20.10525131225586,1.3033095060807511,1.7813429278016435,10,1.1790917,1.8831856305278363
11.78010471204189,38.75,23.26571083068848,1.366716325948571,1.838602519306956,10,1.162129,1.8945954903908724
11.78010471204189,100.0,1.4924179315567017,0.1738904584935187,0.7614199378460386,14,0.07101053,0.7330106417524814
11.78010471204189,101.25,0.8581539988517761,-0.0664347694354659,0.544394002649775,14,0.046932757,0.6694420974919703
11.78010471204189,102.5,1.1740089654922483,0.0696714134779873,0.6673048259842044,14,0.022978842,0.6120255942569209
11.78010471204189,103.75,0.9120090007781982,-0.040000875521348,0.5682651567397047,14,-0.0009199381,0.5599815281319888
11.78010471204189,105.0,0.7391366362571716,-0.1312752708238878,0.4858397236267872,14,-0.024722517,0.5140278233398458
11.78010471204189,106.25,0.7439508438110352,-0.1284557593020934,0.4883858863001246,14,-0.04842925,0.4704553530900931
11.78010471204189,107.5,0.6871052384376526,-0.1629767404186404,0.4572116800993299,14,-0.0720436,0.4284333593676764
11.78010471204189,108.75,0.6688476800918579,-0.1746727749489791,0.4466495645282395,14,-0.09556866,0.3885373352498286
11.78010471204189,110.0,0.8457619547843933,-0.0727518547753342,0.5386893524746188,14,-0.119011045,0.3525517348172872
11.78010471204189,111.25,0.400251567363739,-0.3976669587313605,0.2452744459202193,14,-0.14236647,0.32361618259287295
11.78010471204189,112.5,0.3334695398807525,-0.4769438297110362,0.1736833890342493,14,-0.16561854,0.3024484674266523
11.78010471204189,113.75,0.307267963886261,-0.5124827174289183,0.1415899612685739,14,-0.1878416,0.2833279675195708
11.78010471204189,115.0,0.2792659103870392,-0.5539820748051578,0.1041139254722666,14,-0.20920101,0.2621756763322396
11.78010471204189,116.25,0.2648190855979919,-0.5770507183592358,0.0832817640542716,14,-0.23047563,0.23658211731392742
11.78010471204189,117.5,0.247059166431427,-0.6071990282075295,0.0560563029747295,14,-0.25166115,0.20865834951159498
11.78010471204189,118.75,0.2294130474328994,-0.6393818860556121,0.0269935413081414,14,-0.27277154,0.18193303939291725
11.78010471204189,-140.0,0.2573476433753967,-0.5894798043858235,0.072057665603184,2,-0.6863475,0.03936120255619651
11.78010471204189,-138.75,0.2704607248306274,-0.5678957923975098,0.0915491290147379,2,-0.6784884,0.021837408195268502
11.78010471204189,-137.5,0.2835654020309448,-0.5473467587627926,0.1101059541986165,2,-0.67061836,0.0049461241464677985
11.78010471204189,-136.25,0.2969588935375213,-0.5273036636301575,0.1282058911169046,2,-0.66267276,-0.009696178939289845
11.78010471204189,-135.0,0.3045049011707306,-0.5164057127707676,0.1380472964382006,2,-0.654646,-0.020428667111419246
11.78010471204189,-133.75,0.3128814995288849,-0.5046201156331451,0.1486902916105375,2,-0.64661604,-0.027051135805822687
11.78010471204189,-132.5,0.3228925764560699,-0.4909419396258419,0.1610423820063126,2,-0.6387498,-0.029694235070379753
11.78010471204189,-131.25,0.3330461680889129,-0.477495558816652,0.173185149518768,2,-0.6308044,-0.028114249572073632
11.78010471204189,-130.0,0.340758204460144,-0.4675536788274867,0.1821631740934298,2,-0.6219982,-0.023241691312973652
11.78010471204189,-128.75,0.3539478182792663,-0.4510607603013576,0.1970571205096864,2,-0.61187506,-0.015349529381908866
11.78010471204189,-127.5,0.3716643452644348,-0.429849099914841,0.2162123314383103,2,-0.6004353,-0.0031348704537268253
11.78010471204189,-126.25,0.3886067271232605,-0.4104896856527992,0.2336948696690158,2,-0.5888884,0.015440592924416196
11.78010471204189,-125.0,0.4090348780155182,-0.3882396585357835,0.2537877787024338,2,-0.5772178,0.041267047319900794
11.78010471204189,-123.75,0.4217034876346588,-0.3749928072037189,0.2657503609228769,2,-0.5654484,0.07517586097989826
11.78010471204189,-122.5,0.4417304992675781,-0.3548426138583678,0.2839470129882713,2,-0.55201775,0.11840126044186369
11.78010471204189,-121.25,0.4602936506271362,-0.3369650158003923,0.3000913956277067,2,-0.53782296,0.1700192540562963
11.78010471204189,-60.0,4.77537202835083,0.6790072112215689,1.2175661218683762,6,0.40098774,1.1951012875137477
11.78010471204189,-58.75,5.072661399841309,0.7052358741273296,1.2412519418928651,6,0.41687965,1.2038549764321154
11.78010471204189,-57.5,5.138553619384766,0.7108408926301012,1.2463135594052634,6,0.43441153,1.2048481036921583
11.78010471204189,-56.25,5.22524881362915,0.7181069753215381,1.252875202579023,6,0.4533298,1.2009661085874872
11.78010471204189,-55.0,5.366386890411377,0.7296819799858916,1.2633280220097185,6,0.4721657,1.1976704861881295
11.78010471204189,-53.75,5.412778377532959,0.7334202455678934,1.2667038664474308,6,0.49198878,1.197229446395876
11.78010471204189,-52.5,5.385957717895508,0.7312629396887961,1.264755709235846,6,0.5110537,1.1966795369434027
11.78010471204189,-51.25,5.391636371612549,0.7317205943715925,1.2651689947505913,6,0.53156304,1.1963016672632814
11.78010471204189,-50.0,5.391069412231445,0.7316749235843449,1.2651277517009167,6,0.5525738,1.2030969231105393
11.78010471204189,-48.75,5.380014419555664,0.7307834396673305,1.2643226962663716,6,0.5736871,1.2159531716866359
11.78010471204189,-47.5,5.427195549011231,0.7345754700641832,1.2677470930734054,6,0.5967406,1.2333656730011178
