lon,lat,PINN_log_dep
-161,-88,8.272483
-160,-88,8.256792
-159,-88,8.241128
-158,-88,8.225511
-157,-88,8.2099085
-156,-88,8.194349
-155,-88,8.178823
-154,-88,8.163329
-153,-88,8.147879
-152,-88,8.132458
-151,-88,8.117074
-150,-88,8.101733
-149,-88,8.086431
-148,-88,8.071162
-147,-88,8.055927
-146,-88,8.04075
-145,-88,8.025593
-144,-88,8.010483
-143,-88,7.995418
-142,-88,7.980397
-141,-88,7.965426
-140,-88,7.9504666
-139,-88,7.9355826
-138,-88,7.920724
-137,-88,7.9059153
-136,-88,7.891149
-135,-88,7.8764305
-134,-88,7.8617625
-133,-88,7.8471265
-132,-88,7.832544
-131,-88,7.817999
-130,-88,7.8035045
-129,-88,7.7890615
-128,-88,7.7746625
-127,-88,7.7603025
-126,-88,7.746
-125,-88,7.7317348
-124,-88,7.7175155
-123,-88,7.703356
-122,-88,7.6892333
-121,-88,7.6751637
-120,-88,7.6611414
-119,-88,7.6471643
-118,-88,7.63324
-117,-88,7.6193576
-116,-88,7.6055207
-115,-88,7.5917387
-114,-88,7.577999
-113,-88,7.564306
-112,-88,7.5506625
-111,-88,7.5370755
-110,-88,7.5235195
-109,-88,7.5100265
-108,-88,7.49658
-107,-88,7.4831724
-106,-88,7.469821
-105,-88,7.456514
-104,-88,7.443253
-103,-88,7.43005
-102,-88,7.416884
-101,-88,7.403762
-100,-88,7.3907046
-99,-88,7.3776855
-98,-88,7.3647113
-97,-88,7.3517866
-96,-88,7.3389144
-95,-88,7.3260765
-94,-88,7.313297
-93,-88,7.3005633
-92,-88,7.2878737
-91,-88,7.2752185
-90,-88,7.2626324
-89,-88,7.250085
-88,-88,7.237571
-87,-88,7.225114
-86,-88,7.212706
-85,-88,7.2003393
-84,-88,7.188017
-83,-88,7.1757407
-82,-88,7.1635103
-81,-88,7.1513233
-80,-88,7.139181
-79,-88,7.1270814
-78,-88,7.115028
-77,-88,7.1030173
-76,-88,7.091051
-75,-88,7.079124
-74,-88,7.067243
-73,-88,7.0554094
-72,-88,7.043613
-71,-88,7.0318646
-70,-88,7.020144
-69,-88,7.0084686
-68,-88,6.9968433
-67,-88,6.9852567
-66,-88,6.9737115
-65,-88,6.962194
-64,-88,6.950741
-63,-88,6.939301
-62,-88,6.9279137
-61,-88,6.9165597
-60,-88,6.9052405
-59,-88,6.893966
-58,-88,6.882729
-57,-88,6.871525
-56,-88,6.8603625
-55,-88,6.849234
-54,-88,6.838142
-53,-88,6.8270903
-52,-88,6.8160563
-51,-88,6.8050747
-50,-88,6.7941246
-49,-88,6.783202
-48,-88,6.7723284
-47,-88,6.7614603
-46,-88,6.7506433
-45,-88,6.7398624
-44,-88,6.7291017
-43,-88,6.7183795
-42,-88,6.707679
-41,-88,6.6970134
-40,-88,6.686386
-39,-88,6.675782
-38,-88,6.665206
-37,-88,6.6546693
-36,-88,6.644151
-35,-88,6.6336617
-34,-88,6.6232033
-33,-88,6.6127696
-32,-88,6.60237
-31,-88,6.5919857
-30,-88,6.581629
-29,-88,6.571305
-28,-88,6.5610156
-27,-88,6.5507426
-26,-88,6.540494
-25,-88,6.530263
-24,-88,6.5200725
-23,-88,6.5099
-22,-88,6.499754
-21,-88,6.4896297
