lat,lon,dep,log_dep,log_dep_norm,lon_band,PINN_log_dep
-21.204188481675388,28.75,0.0658928528428077,-1.181161689188418,-0.4622612467080769,10,-0.7603357
-21.204188481675388,30.0,0.0637311786413192,-1.1956480496248296,-0.47534316885331,10,-0.7631872
-21.204188481675388,31.25,0.0671000406146049,-1.173277216959272,-0.4551411662495866,10,-0.76540065
-21.204188481675388,32.5,0.0796563997864723,-1.0987793261993746,-0.387865772186116,10,-0.7682072
-21.204188481675388,33.75,0.0871992260217666,-1.0594873698377034,-0.3523831320631146,10,-0.774503
-21.204188481675388,35.0,0.0840978920459747,-1.0752148898652814,-0.3665858846068953,10,-0.7816894
-21.204188481675388,36.25,0.0698446482419967,-1.1558668655413948,-0.4394187311514415,10,-0.7888809
-21.204188481675388,37.5,0.07365383207798,-1.1328046526634927,-0.4185923769619388,10,-0.79607517
-21.204188481675388,38.75,0.080251932144165,-1.0955445027305952,-0.3849445616475616,10,-0.8032792
-21.204188481675388,100.0,0.1021506786346435,-0.9907587438009716,-0.2903176782241044,14,-0.73797923
-21.204188481675388,101.25,0.1116233542561531,-0.9522449311738586,-0.255537741571583,14,-0.72957623
-21.204188481675388,102.5,0.1196517199277877,-0.9220810542609162,-0.228298222638886,14,-0.7215406
-21.204188481675388,103.75,0.1324711292982101,-0.8778787613700569,-0.1883812982480243,14,-0.71393967
-21.204188481675388,105.0,0.1392633616924286,-0.8561631255553092,-0.1687709718095958,14,-0.70635647
-21.204188481675388,106.25,0.1526457220315933,-0.8163153625026057,-0.1327864099035627,14,-0.6987925
-21.204188481675388,107.5,0.1680521368980407,-0.7745559608075527,-0.0950755408274981,14,-0.6912794
-21.204188481675388,108.75,0.1890406608581543,-0.7234447731438419,-0.0489195321666581,14,-0.685634
-21.204188481675388,110.0,0.2179737687110901,-0.6615957668975543,0.0069332742042423,14,-0.681298
-21.204188481675388,111.25,0.2677220702171325,-0.5723158253822651,0.0875576138484719,14,-0.67731315
-21.204188481675388,112.5,0.3508982956409454,-0.4548187412047425,0.1936634721314653,14,-0.6736938
-21.204188481675388,113.75,0.4586468935012817,-0.3385215437018336,0.2986857715640973,14,-0.6706309
-21.204188481675388,115.0,0.7285310626029968,-0.1375519263518145,0.4801715836333629,14,-0.6679671
-21.204188481675388,116.25,0.94653058052063,-0.0238653502825189,0.5828363587937586,14,-0.6653056
-21.204188481675388,117.5,0.947425663471222,-0.023454855460939,0.5832070565491058,14,-0.6630194
-21.204188481675388,118.75,1.0584310293197632,0.0246625632890599,0.6266595392261828,14,-0.6624209
-21.204188481675388,-140.0,0.0246338192373514,-1.6084682497476028,-0.8481408595977369,2,-1.5952649
-21.204188481675388,-138.75,0.0257160514593124,-1.589795713861197,-0.8312786075647105,2,-1.5947459
-21.204188481675388,-137.5,0.0263756215572357,-1.5787972971654547,-0.8213464764703546,2,-1.5918065
-21.204188481675388,-136.25,0.0274759940803051,-1.561046585864213,-0.8053166790423076,2,-1.587563
-21.204188481675388,-135.0,0.0288466624915599,-1.5399044267143382,-0.7862242312742952,2,-1.5822096
-21.204188481675388,-133.75,0.0291976109147071,-1.534652683106636,-0.7814816390059155,2,-1.5755241
-21.204188481675388,-132.5,0.0289549380540847,-1.5382773598550394,-0.7847549069349024,2,-1.5691326
-21.204188481675388,-131.25,0.0296094864606857,-1.5285691248371271,-0.7759878756830269,2,-1.5626903
-21.204188481675388,-130.0,0.0304439887404441,-1.5164984473522405,-0.7650874384206344,2,-1.556293
-21.204188481675388,-128.75,0.0304337311536073,-1.5166448001857822,-0.7652196024919713,2,-1.5500433
-21.204188481675388,-127.5,0.0306226182729005,-1.5139576793183704,-0.7627929953302472,2,-1.5433462
-21.204188481675388,-126.25,0.0308891702443361,-1.5101937577116973,-0.7593939821940356,2,-1.5364833
-21.204188481675388,-125.0,0.0305521041154861,-1.5149588746431155,-0.7636971257602457,2,-1.5296139
-21.204188481675388,-123.75,0.0290865078568458,-1.5363084172727508,-0.7829768513851321,2,-1.5229223
-21.204188481675388,-122.5,0.0286791734397411,-1.542433369591834,-0.7885079956455022,2,-1.5160638
-21.204188481675388,-121.25,0.0279731079936027,-1.5532592780158954,-0.7982843429741951,2,-1.5088315
-21.204188481675388,-60.0,0.6116845011711121,-0.2134725234929395,0.4116114131627029,6,-0.8616594
-21.204188481675388,-58.75,0.4287538230419159,-0.3677919944859524,0.2722530619822439,6,-0.8516748
-21.204188481675388,-57.5,0.3903010785579681,-0.4086002485877578,0.2354011276826617,6,-0.8418785
-21.204188481675388,-56.25,0.3554764688014984,-0.4491891426357605,0.1987472866970085,6,-0.8321617
-21.204188481675388,-55.0,0.3115881979465484,-0.5064190004980569,0.1470658068509381,6,-0.82261026
-21.204188481675388,-53.75,0.2728166878223419,-0.5641290680056763,0.0949506732088655,6,-0.8130709
-21.204188481675388,-52.5,0.2356898933649063,-0.6276590400889916,0.0375798689733308,6,-0.80353785
-21.204188481675388,-51.25,0.2204820066690445,-0.6566268471176823,0.0114204621346771,6,-0.79401565
-21.204188481675388,-50.0,0.2061769813299179,-0.6857598232398375,-0.0148881008174797,6,-0.78393763
-21.204188481675388,-48.75,0.2033759653568267,-0.6917003726013765,-0.0202527198043325,6,-0.7734862
-21.204188481675388,-47.5,0.1764260530471801,-0.7534372816806236,-0.0760042967174709,6,-0.7630599
-21.204188481675388,-46.25,0.1698639541864395,-0.7698987703880541,-0.0908698604048109,6,-0.75340724
-21.204188481675388,-45.0,0.158722847700119,-0.7993605532962893,-0.1174753526509202,6,-0.7432214
-21.204188481675388,-43.75,0.1641696840524673,-0.7847070376202842,-0.1042424808009542,6,-0.7322415
-21.204188481675388,-42.5,0.1913179904222488,-0.7182441895453792,-0.0442231399953117,6,-0.719782
-21.204188481675388,-41.25,0.1475932300090789,-0.8309335628187373,-0.1459873901828043,6,-0.70862925
-20.261780104712045,20.0,0.1713101118803024,-0.7662170012831442,-0.0875450351667136,10,-0.7415659
-20.261780104712045,21.25,0.1355393379926681,-0.8679346398914584,-0.1794012494941089,10,-0.7416762
-20.261780104712045,22.5,0.1048911809921264,-0.9792610247469716,-0.2799346516404135,10,-0.7420312
-20.261780104712045,23.75,0.0875292792916297,-1.0578466474602697,-0.3509014760945402,10,-0.7414023
-20.261780104712045,25.0,0.0722220763564109,-1.1413300299334357,-0.4262912273525313,10,-0.74044067
-20.261780104712045,26.25,0.0652789399027824,-1.1852269069213237,-0.4659323456096077,10,-0.7394908
-20.261780104712045,27.5,0.0633378326892852,-1.1983368015133298,-0.4777712489102439,10,-0.73619413
-20.261780104712045,28.75,0.0629549995064735,-1.2009697751374164,-0.4801489583502339,10,-0.73463494
-20.261780104712045,30.0,0.0657195970416069,-1.1823051080967304,-0.4632938122861314,10,-0.73391837
-20.261780104712045,31.25,0.0733216702938079,-1.1347676502138926,-0.4203650638447715,10,-0.73671776
-20.261780104712045,32.5,0.0915063768625259,-1.038548639925826,-0.333474391270034,10,-0.73998284
-20.261780104712045,33.75,0.0961581245064735,-1.017014015853322,-0.314027527664786,10,-0.745042
-20.261780104712045,35.0,0.0865818262100219,-1.0625732581559069,-0.3551698465663761,10,-0.751964
-20.261780104712045,36.25,0.0760442838072776,-1.1189334259799335,-0.4060659519616956,10,-0.7592275
-20.261780104712045,37.5,0.0841971859335899,-1.0747024233927098,-0.3661231012510862,10,-0.76649344
-20.261780104712045,38.75,0.0867638736963272,-1.061661066531242,-0.3543460910159202,10,-0.7731433
-20.261780104712045,100.0,0.1143643334507942,-0.94170939687726,-0.2460236168863989,14,-0.73661834
-20.261780104712045,101.25,0.1180164739489555,-0.9280573651875108,-0.2336951361424949,14,-0.7289942
-20.261780104712045,102.5,0.1270238310098648,-0.8961147931765819,-0.2048493648392245,14,-0.7213874
-20.261780104712045,103.75,0.14105886220932,-0.8505996235270523,-0.1637468457906432,14,-0.7138622
-20.261780104712045,105.0,0.1568800657987594,-0.8044322371881041,-0.1220553418144639,14,-0.7066064
-20.261780104712045,106.25,0.1683817207813263,-0.773705056510277,-0.0943071308587646,14,-0.70072466
-20.261780104712045,107.5,0.1942417472600937,-0.7116574239841393,-0.038274954829046,14,-0.6964838
-20.261780104712045,108.75,0.2146197110414505,-0.6683303941900969,0.0008515623550218,14,-0.6925295
-20.261780104712045,110.0,0.2319412678480148,-0.6346219732069088,0.0312919853222996,14,-0.689001
-20.261780104712045,111.25,0.2631961703300476,-0.579720434270195,0.0808708744557169,14,-0.6856205
-20.261780104712045,112.5,0.3168717920780182,-0.4991164199770019,0.1536604094258966,14,-0.6825802
-20.261780104712045,113.75,0.4117644727230072,-0.3853511272807858,0.2563962697142255,14,-0.6800652
-20.261780104712045,115.0,0.3735293447971344,-0.4276752739480367,0.2181754071314665,14,-0.67789453
-20.261780104712045,116.25,0.3805469274520874,-0.4195917802157972,0.2254752141555164,14,-0.67655814
-20.261780104712045,117.5,0.5465843677520752,-0.2623427932362868,0.3674790676501557,14,-0.6760787
-20.261780104712045,118.75,0.8897002339363098,-0.0507562952390463,0.5585524643071333,14,-0.676561
-20.261780104712045,-140.0,0.0257229283452034,-1.58967959205535,-0.8311737436528865,2,-1.5947324
-20.261780104712045,-138.75,0.02661026827991,-1.5749507469481516,-0.8178728454854449,2,-1.5936038
-20.261780104712045,-137.5,0.0280201639980077,-1.552529327179388,-0.7976251601480496,2,-1.5906522
-20.261780104712045,-136.25,0.0297240801155567,-1.5268915768074849,-0.7744729642727383,2,-1.586028
-20.261780104712045,-135.0,0.0311369076371192,-1.5067245215952194,-0.7562610850817202,2,-1.5792762
-20.261780104712045,-133.75,0.0314257331192493,-1.5027145820292522,-0.7526399051836128,2,-1.5723212
-20.261780104712045,-132.5,0.0309799667447805,-1.5089190527668082,-0.7582428586305718,2,-1.5653145
-20.261780104712045,-131.25,0.0316188558936119,-1.5000538487643589,-0.7502371273724879,2,-1.5583777
-20.261780104712045,-130.0,0.03213731944561,-1.492990350302269,-0.7438584280877611,2,-1.5518985
-20.261780104712045,-128.75,0.0325253643095493,-1.4877778303008604,-0.7391512567359079,2,-1.5453734
-20.261780104712045,-127.5,0.0325034223496913,-1.4880709088877335,-0.739415921644167,2,-1.5389082
-20.261780104712045,-126.25,0.0328710079193115,-1.4831869790006986,-0.7350054839206668,2,-1.5320494
-20.261780104712045,-125.0,0.0324203819036483,-1.489181873581575,-0.7404191794116876,2,-1.5251094
-20.261780104712045,-123.75,0.0313469730317592,-1.5038043897319149,-0.753624057109287,2,-1.5181236
-20.261780104712045,-122.5,0.0311976782977581,-1.5058777245709742,-0.7554963841899665,2,-1.511087
-20.261780104712045,-121.25,0.0302836168557405,-1.5187922570885797,-0.7671588655757496,2,-1.5033226
-20.261780104712045,-60.0,0.407271146774292,-0.3901163565247887,0.2520930247240244,6,-0.84810346
-20.261780104712045,-58.75,0.4106064736843109,-0.3865742077583871,0.2552917656770956,6,-0.8385771
-20.261780104712045,-57.5,0.3004510700702667,-0.5222262448882712,0.1327910591424875,6,-0.82929164
-20.261780104712045,-56.25,0.2983869314193725,-0.5252202017648501,0.130087363418671,6,-0.8198667
-20.261780104712045,-55.0,0.2859824001789093,-0.5436606932359018,0.1134346593248406,6,-0.8105861
-20.261780104712045,-53.75,0.2292848229408264,-0.6396246915901453,0.0267742755296087,6,-0.80103993
-20.261780104712045,-52.5,0.2053503841161728,-0.6875044804442307,-0.0164636152345189,6,-0.79147696
-20.261780104712045,-51.25,0.1877005398273468,-0.7265344783445526,-0.0517096935094496,6,-0.7819207
-20.261780104712045,-50.0,0.1654869019985199,-0.7812363741835732,-0.101108294745688,6,-0.7723757
-20.261780104712045,-48.75,0.1637550741434097,-0.785805234002798,-0.1052342081322798,6,-0.7623455
-20.261780104712045,-47.5,0.1543065905570984,-0.811615524478295,-0.1285422165190945,6,-0.7518813
-20.261780104712045,-46.25,0.136551946401596,-0.8647021050779043,-0.1764821057279233,6,-0.7417873
-20.261780104712045,-45.0,0.1314663887023925,-0.88118526669449,-0.1913672411573495,6,-0.7320929
-20.261780104712045,-43.75,0.1186492145061492,-0.9257351325985524,-0.2315980417021606,6,-0.72228384
-20.261780104712045,-42.5,0.1300886869430542,-0.8857604698629715,-0.1954988829117724,6,-0.7124773
-20.261780104712045,-41.25,0.134887009859085,-0.8700298725531599,-0.1812933514252216,6,-0.700604
-19.31937172774869,20.0,0.1555816978216171,-0.8080414934811719,-0.1253146842859814,10,-0.7228673
-19.31937172774869,21.25,0.1214106082916259,-0.9157433649804044,-0.2225749660547174,10,-0.7216724
-19.31937172774869,22.5,0.0957808867096901,-1.018721146711422,-0.3155691538776238,10,-0.7210915
-19.31937172774869,23.75,0.0847808569669723,-1.071702197886384,-0.3634137446349657,10,-0.7186141
-19.31937172774869,25.0,0.0736740007996559,-1.132685745537602,-0.4184849977640896,10,-0.7147665
-19.31937172774869,26.25,0.0701979398727417,-1.1536756330985247,-0.4374399365228277,10,-0.710969
-19.31937172774869,27.5,0.0694974660873413,-1.1580310297170342,-0.4413730817545133,10,-0.70869946
-19.31937172774869,28.75,0.0659495741128921,-1.1807880046819534,-0.4619237905442662,10,-0.7076315
-19.31937172774869,30.0,0.0579328872263431,-1.2370748268397556,-0.5127536610630304,10,-0.7073486
-19.31937172774869,31.25,0.0573731511831283,-1.2412912961196454,-0.516561347823926,10,-0.7089467
-19.31937172774869,32.5,0.0868870764970779,-1.0610448153049827,-0.3537895847354631,10,-0.7119622
-19.31937172774869,33.75,0.1071230918169021,-0.9701169010852752,-0.2716770417076919,10,-0.7162423
-19.31937172774869,35.0,0.0951933562755584,-1.0213933607914534,-0.3179822994502342,10,-0.7220548
-19.31937172774869,36.25,0.1049399226903915,-0.9790592600838274,-0.279752447861452,10,-0.72907364
-19.31937172774869,37.5,0.0819502174854278,-1.086449889529774,-0.3767316621855886,10,-0.7362428
-19.31937172774869,38.75,0.0836249142885208,-1.0776643143546618,-0.3687978398189279,10,-0.74188024
-19.31937172774869,100.0,0.1210532262921333,-0.9170236313176752,-0.2237311118390816,14,-0.73653907
-19.31937172774869,101.25,0.1269076615571975,-0.8965121582711495,-0.2052082057815843,14,-0.7295074
-19.31937172774869,102.5,0.1373376846313476,-0.8622102786274514,-0.1742318593829322,14,-0.7223925
-19.31937172774869,103.75,0.1527857184410095,-0.8159172392952538,-0.1324268843467018,14,-0.7158925
-19.31937172774869,105.0,0.1753728687763214,-0.7560375937073177,-0.0783525110695744,14,-0.7116523
-19.31937172774869,106.25,0.1923663765192031,-0.7158708354597123,-0.0420798802367235,14,-0.70771104
-19.31937172774869,107.5,0.2110573202371597,-0.6755995803327335,-0.0057128833934187,14,-0.7043041
-19.31937172774869,108.75,0.2239924520254135,-0.6497666160361171,0.0176156006100232,14,-0.700916
-19.31937172774869,110.0,0.2389367669820785,-0.6217170169774742,0.0429458188315619,14,-0.69759727
-19.31937172774869,111.25,0.266692191362381,-0.573989700087686,0.0860460196372612,14,-0.6950339
-19.31937172774869,112.5,0.3156187534332275,-0.5008371997889881,0.1521064575117284,14,-0.69286346
-19.31937172774869,113.75,0.3710571825504303,-0.430559157359451,0.215571113359428,14,-0.6914985
-19.31937172774869,115.0,0.3591934442520141,-0.444671598372096,0.2028268595203079,14,-0.6901245
-19.31937172774869,116.25,0.355325698852539,-0.4493733811224494,0.1985809099490601,14,-0.68982565
-19.31937172774869,117.5,0.3701960742473602,-0.4315681910443484,0.2146599044905276,14,-0.69034344
-19.31937172774869,118.75,0.4173323214054107,-0.379517978900952,0.2616639001381362,14,-0.69334936
-19.31937172774869,-140.0,0.0272117424756288,-1.5652436477343483,-0.8091068399225954,2,-1.5948957
-19.31937172774869,-138.75,0.0284865219146013,-1.5453605730668118,-0.7911514096438634,2,-1.592759
-19.31937172774869,-137.5,0.0300286076962947,-1.5224648037928312,-0.7704753625157948,2,-1.5897748
-19.31937172774869,-136.25,0.0320184268057346,-1.4946000105295565,-0.7453120333508693,2,-1.5830501
-19.31937172774869,-135.0,0.0338094197213649,-1.470962283063625,-0.7239659601424252,2,-1.5761514
-19.31937172774869,-133.75,0.0338430553674697,-1.470530435546353,-0.7235759798140768,2,-1.5692016
-19.31937172774869,-132.5,0.0339401997625827,-1.469285605874204,-0.7224518351452613,2,-1.5622368
-19.31937172774869,-131.25,0.0344205498695373,-1.4631821960828812,-0.7169401448859297,2,-1.5552205
-19.31937172774869,-130.0,0.0349674150347709,-1.4563364717121816,-0.7107581067102041,2,-1.5481498
-19.31937172774869,-128.75,0.0354125313460826,-1.4508430280472293,-0.7057972469656477,2,-1.5410256
-19.31937172774869,-127.5,0.0348973236978054,-1.4572078781366034,-0.7115450311451704,2,-1.534355
-19.31937172774869,-126.25,0.0341698937118053,-1.4663563721069506,-0.7198065876894492,2,-1.5276951
-19.31937172774869,-125.0,0.0340373329818248,-1.468044476691268,-0.7213310322068963,2,-1.5206366
-19.31937172774869,-123.75,0.0332077555358409,-1.4787604767454752,-0.7310081266732948,2,-1.5136447
-19.31937172774869,-122.5,0.0328999683260917,-1.482804520159758,-0.7346601040854138,2,-1.506596
-19.31937172774869,-121.25,0.0320354215800762,-1.494369556401446,-0.7451039215221448,2,-1.4983101
-19.31937172774869,-60.0,0.3374254405498504,-0.4718221764182264,0.1783085031148714,6,-0.82932085
-19.31937172774869,-58.75,0.3138825297355652,-0.503232855853271,0.1499430579292541,6,-0.81998366
-19.31937172774869,-57.5,0.2639996707439422,-0.5783966147747832,0.0820663509626931,6,-0.8106511
-19.31937172774869,-56.25,0.2490285038948059,-0.6037509405518836,0.0591701019485366,6,-0.80132186
-19.31937172774869,-55.0,0.2431030571460724,-0.6142095796456758,0.049725417552435,6,-0.79199797
-19.31937172774869,-53.75,0.2057484537363052,-0.6866634199616881,-0.0157040947324334,6,-0.78304005
-19.31937172774869,-52.5,0.1783467382192611,-0.7487348290580623,-0.071757742217462,6,-0.774668
-19.31937172774869,-51.25,0.1608247011899948,-0.7936472468398091,-0.1123159455946337,6,-0.7660725
-19.31937172774869,-50.0,0.1452909857034683,-0.8377613298223112,-0.1521532119403548,6,-0.7574878
-19.31937172774869,-48.75,0.1286580711603164,-0.8905629638225641,-0.1998357798403087,6,-0.74881995
-19.31937172774869,-47.5,0.1313642412424087,-0.8815228383120315,-0.1916720855410373,6,-0.7394873
-19.31937172774869,-46.25,0.114684835076332,-0.9404940056217378,-0.2449260566088862,6,-0.7294125
-19.31937172774869,-45.0,0.1047551929950714,-0.9798244386890868,-0.2804434431590729,6,-0.7202169
-19.31937172774869,-43.75,0.097882866859436,-1.0092933192242106,-0.3070553449241763,6,-0.7104246
-19.31937172774869,-42.5,0.1126898899674415,-0.9481150451633388,-0.251808243917879,6,-0.70052856
-19.31937172774869,-41.25,0.11532723903656,-0.9380681049678348,-0.2427353446197892,6,-0.690633
-18.376963350785346,20.0,0.1445790529251098,-0.839894624455185,-0.1540796857722466,10,-0.69973975
-18.376963350785346,21.25,0.1156667992472648,-0.9367912821277292,-0.2415823084889518,10,-0.69423693
-18.376963350785346,22.5,0.0970013737678527,-1.0132221150577438,-0.3106032478943117,10,-0.69090736
-18.376963350785346,23.75,0.084986388683319,-1.0706506247924787,-0.3624641205106127,10,-0.6879658
-18.376963350785346,25.0,0.0749677494168281,-1.1251255267759204,-0.4116577347206644,10,-0.6846463
-18.376963350785346,26.25,0.0681916549801826,-1.1662687692996243,-0.4488121806465499,10,-0.6817639
-18.376963350785346,27.5,0.0612760409712791,-1.2127093021200748,-0.4907503498234839,10,-0.6807327
-18.376963350785346,28.75,0.0540679804980754,-1.2670598515251963,-0.5398316673144747,10,-0.680528
-18.376963350785346,30.0,0.0555557198822498,-1.255271220514028,-0.5291859323996264,10,-0.68067896
-18.376963350785346,31.25,0.052136231213808,-1.2828603659986024,-0.5541003375648837,10,-0.68086565
-18.376963350785346,32.5,0.0795826539397239,-1.099181582000905,-0.3882290296862444,10,-0.68375283
-18.376963350785346,33.75,0.1104670241475105,-0.9567673452195672,-0.2596217120563823,10,-0.68767804
-18.376963350785346,35.0,0.1042777821421623,-0.9818082143052388,-0.28223489369477,10,-0.69275343
-18.376963350785346,36.25,0.1121125444769859,-0.9503457906848768,-0.2538227208713336,10,-0.69927186
-18.376963350785346,37.5,0.1024863943457603,-0.9893337858546573,-0.2890308685388324,10,-0.7050125
-18.376963350785346,38.75,0.0871928334236145,-1.0595192092472796,-0.352411884673479,10,-0.709067
-18.376963350785346,100.0,0.1303800642490387,-0.8847888092829763,-0.1946214238622834,14,-0.7380381
-18.376963350785346,101.25,0.1362841129302978,-0.8655547682948026,-0.1772521040907647,14,-0.7311267
-18.376963350785346,102.5,0.1471406668424606,-0.8322672800636387,-0.1471918048622638,14,-0.72678715
-18.376963350785346,103.75,0.1642068326473236,-0.7846087758445183,-0.1041537454069907,14,-0.7229675
-18.376963350785346,105.0,0.186514675617218,-0.7292869907248716,-0.0541953525416946,14,-0.71958804
-18.376963350785346,106.25,0.2037567347288131,-0.6908880277059106,-0.0195191309416082,14,-0.71619815
-18.376963350785346,107.5,0.21951824426651,-0.6585293794992885,0.0097023783824326,14,-0.71323025
-18.376963350785346,108.75,0.2273048311471939,-0.6433913336623128,0.023372805674337,14,-0.7102908
-18.376963350785346,110.0,0.2378944456577301,-0.6236156977204402,0.0412312133054075,14,-0.70792
-18.376963350785346,111.25,0.2589103877544403,-0.5868505248685978,0.0744320390763131,14,-0.70652485
-18.376963350785346,112.5,0.2942262887954712,-0.5313185261402966,0.124580265549185,14,-0.70512414
-18.376963350785346,113.75,0.3422194421291351,-0.4656953210089844,0.1838413659626951,14,-0.70382476
-18.376963350785346,115.0,0.3580282330513,-0.4460827248228213,0.2015525403808319,14,-0.70366204
-18.376963350785346,116.25,0.3623890280723572,-0.4408249597804487,0.2063005703117566,14,-0.70433015
-18.376963350785346,117.5,0.3573977947235107,-0.4468481315795776,0.2008613390507757,14,-0.70895785
-18.376963350785346,118.75,0.3780174851417541,-0.422488111472421,0.2228596793445282,14,-0.7157183
-18.376963350785346,-140.0,0.0291489996016025,-1.5353763457063094,-0.7821351432335578,2,-1.595057
-18.376963350785346,-138.75,0.0306919813156127,-1.512975074857097,-0.7619056533979266,2,-1.5917475
-18.376963350785346,-137.5,0.0325343869626522,-1.4876573721557491,-0.7390424768886148,2,-1.5864934
-18.376963350785346,-136.25,0.0345438495278358,-1.4616292667818716,-0.7155377705420057,2,-1.579627
-18.376963350785346,-135.0,0.0368046090006828,-1.4340977917007935,-0.6906754446917659,2,-1.5727246
-18.376963350785346,-133.75,0.0365288518369197,-1.4373639781775314,-0.6936249776257318,2,-1.5657899
-18.376963350785346,-132.5,0.0370853133499622,-1.4307980470934818,-0.6876956070547356,2,-1.5588007
-18.376963350785346,-131.25,0.0374528840184211,-1.4265147343046862,-0.6838275571968939,2,-1.551763
-18.376963350785346,-130.0,0.0375076234340667,-1.4258804528359206,-0.6832547686880771,2,-1.544669
-18.376963350785346,-128.75,0.0379690378904342,-1.4205704074472243,-0.6784595269386053,2,-1.5375178
-18.376963350785346,-127.5,0.036462727934122,-1.438150843020103,-0.6943355567014444,2,-1.5303129
-18.376963350785346,-126.25,0.0357885360717773,-1.4462560660400603,-0.7016549863802972,2,-1.5230553
-18.376963350785346,-125.0,0.0358267836272716,-1.4457921791525463,-0.7012360728669071,2,-1.5158193
-18.376963350785346,-123.75,0.0354311503469944,-1.4506147471519557,-0.7055910976769895,2,-1.508601
-18.376963350785346,-122.5,0.0345833450555801,-1.4611330021286046,-0.7150896182551725,2,-1.5015166
-18.376963350785346,-121.25,0.0338037051260471,-1.4710356953552284,-0.7240322551850947,2,-1.4928944
-18.376963350785346,-60.0,0.3267261683940887,-0.4858160802964563,0.1656712943524318,6,-0.8103703
-18.376963350785346,-58.75,0.2696416676044464,-0.5692129956217733,0.0903596273379775,6,-0.800952
-18.376963350785346,-57.5,0.2587135732173919,-0.587180785745073,0.0741337966645886,6,-0.79153585
-18.376963350785346,-56.25,0.2132256776094436,-0.6711604967721213,-0.0017041645857499,6,-0.78212065
-18.376963350785346,-55.0,0.2009307146072387,-0.6969536711917181,-0.0249967163013254,6,-0.7727094
-18.376963350785346,-53.75,0.1980288177728653,-0.7032716052483078,-0.0307021329109576,6,-0.7632991
-18.376963350785346,-52.5,0.1645179837942123,-0.7837866215091636,-0.1034112981198555,6,-0.75389135
-18.376963350785346,-51.25,0.1412678509950637,-0.8499566613930349,-0.1631662181984698,6,-0.74538827
-18.376963350785346,-50.0,0.1337833255529403,-0.8735980126639918,-0.1845155638876329,6,-0.7369932
-18.376963350785346,-48.75,0.1243623942136764,-0.9053109255498888,-0.2131539412904962,6,-0.7283243
-18.376963350785346,-47.5,0.1162672266364097,-0.9345426867918408,-0.2395517122429622,6,-0.71966034
-18.376963350785346,-46.25,0.0946378484368324,-1.0239351418229925,-0.3202776573291701,6,-0.71058106
-18.376963350785346,-45.0,0.0867828130722045,-1.06156627628638,-0.3542604905913791,6,-0.7008055
-18.376963350785346,-43.75,0.0800483152270317,-1.0966478042231729,-0.3859408991535884,6,-0.6919762
-18.376963350785346,-42.5,0.0854320973157882,-1.0683789317911634,-0.3604126658949743,6,-0.68318963
-18.376963350785346,-41.25,0.115868330001831,-0.936035252431252,-0.2408995751224714,6,-0.67433083
-17.43455497382199,20.0,0.1518794298171997,-0.8185010419490738,-0.1347601898932738,10,-0.6680117
-17.43455497382199,21.25,0.124506801366806,-0.9048069239466058,-0.2126988021432851,10,-0.6623068
-17.43455497382199,22.5,0.106005921959877,-0.9746698724460112,-0.2757886070061031,10,-0.6589862
-17.43455497382199,23.75,0.0941962450742721,-1.0259664090545335,-0.3221119952151995,10,-0.65610445
-17.43455497382199,25.0,0.0821077600121498,-1.085615795728361,-0.3759784329517997,10,-0.6535006
-17.43455497382199,26.25,0.0699946209788322,-1.1549353338281954,-0.4385775105148722,10,-0.6531239
-17.43455497382199,27.5,0.0635290443897247,-1.1970276773168826,-0.4765890430075579,10,-0.6536459
-17.43455497382199,28.75,0.060666486620903,-1.2170511556301538,-0.4946712649376829,10,-0.6539853
-17.43455497382199,30.0,0.0672061443328857,-1.172591019686029,-0.4545214951220981,10,-0.6541874
-17.43455497382199,31.25,0.0655660480260849,-1.183320992514486,-0.4642112077161272,10,-0.65438217
-17.43455497382199,32.5,0.0837077051401138,-1.0772345641594443,-0.3684097534793391,10,-0.65582424
-17.43455497382199,33.75,0.1158902123570442,-0.9359532413342574,-0.2408255149200735,10,-0.6592929
-17.43455497382199,35.0,0.1049719676375389,-0.9789266621275576,-0.2796327051456642,10,-0.66441363
-17.43455497382199,36.25,0.1099405437707901,-0.958842119325268,-0.261495338868228,10,-0.6690388
-17.43455497382199,37.5,0.1090403720736503,-0.9624126752469566,-0.2647197329310271,10,-0.6717867
-17.43455497382199,38.75,0.11203383654356,-0.9506507915724056,-0.2540981522250123,10,-0.6743067
-17.43455497382199,100.0,0.1374677270650863,-0.8617992480349094,-0.1738606777990868,14,-0.7412983
-17.43455497382199,101.25,0.1477935761213302,-0.8303444422313732,-0.1454553842526826,14,-0.7381931
-17.43455497382199,102.5,0.1587001830339431,-0.7994225723592937,-0.117531359027215,14,-0.7348286
-17.43455497382199,103.75,0.17608542740345,-0.754276584181178,-0.0767622296721801,14,-0.7317742
-17.43455497382199,105.0,0.2032946944236755,-0.6918739554130583,-0.0204094739344082,14,-0.7288464
-17.43455497382199,106.25,0.2183809131383896,-0.6607853223817415,0.0076651469272381,14,-0.7259079
-17.43455497382199,107.5,0.2225467413663864,-0.6525787604781018,0.0150760907854073,14,-0.72328115
-17.43455497382199,108.75,0.2221040278673172,-0.6534435654286176,0.0142951278179925,14,-0.72162676
-17.43455497382199,110.0,0.2324705272912979,-0.6336320993164183,0.0321858919198772,14,-0.7202031
-17.43455497382199,111.25,0.2527994811534881,-0.5972238217362044,0.0650644230621257,14,-0.71876794
